timestamp,open (USD),high (USD),low (USD),close (USD),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2017-04-03,1.00000559,1.00000559,1.00000004,1.00000005,1.00000559,1.00000559,1.00000004,1.00000005,3164505.67308931,3164505.81719683
2017-04-02,1.00000000,1.00000674,1.00000000,1.00000563,1.00000000,1.00000674,1.00000000,1.00000563,3566442.59087955,3566462.67164128
2017-04-01,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1626437.00466302,1626437.00466302
2017-03-31,1.00000013,1.00000013,1.00000000,1.00000000,1.00000013,1.00000013,1.00000000,1.00000000,8061511.85430580,8061511.85530381
2017-03-30,1.00000042,1.00000089,1.00000011,1.00000013,1.00000042,1.00000089,1.00000011,1.00000013,6695627.85494423,6695628.69287628
2017-03-29,1.00000000,1.00000122,1.00000000,1.00000042,1.00000000,1.00000122,1.00000000,1.00000042,3563930.09196247,3563931.58348543
2017-03-28,1.00000193,1.00000355,1.00000000,1.00000000,1.00000193,1.00000355,1.00000000,1.00000000,2159280.09567499,2159280.09567499
2017-03-27,1.00000620,1.00000622,1.00000002,1.00000193,1.00000620,1.00000622,1.00000002,1.00000193,1884541.13799233,1884544.78315000
2017-03-26,1.00000000,1.00001139,1.00000000,1.00000620,1.00000000,1.00001139,1.00000000,1.00000620,2558761.60412442,2558777.46836704
2017-03-25,1.00000984,1.00001338,1.00000000,1.00000000,1.00000984,1.00001338,1.00000000,1.00000000,2200076.17454074,2200076.17454074
2017-03-24,1.00003979,1.00004011,1.00000000,1.00000998,1.00003979,1.00004011,1.00000000,1.00000998,3508608.24377564,3508643.26551867
2017-03-23,1.00000122,1.00006173,1.00000121,1.00003979,1.00000122,1.00006173,1.00000121,1.00003979,1251511.98522902,1251561.77793171
2017-03-22,1.00000090,1.00000191,1.00000066,1.00000122,1.00000090,1.00000191,1.00000066,1.00000122,2113242.49833546,2113245.07107560
2017-03-21,1.00006850,1.00007977,1.00000013,1.00000090,1.00006850,1.00007977,1.00000013,1.00000090,2833476.27896009,2833478.83319950
2017-03-20,1.00000000,1.00006850,1.00000000,1.00006850,1.00000000,1.00006850,1.00000000,1.00006850,1167810.53873470,1167890.53873470
2017-03-19,1.00001012,1.00001099,1.00000000,1.00000000,1.00001012,1.00001099,1.00000000,1.00000000,2550844.86039529,2550844.86039529
2017-03-18,1.00000292,1.00001141,1.00000279,1.00001012,1.00000292,1.00001141,1.00000279,1.00001012,5391584.94923283,5391639.53547567
2017-03-17,1.00000021,1.00000507,1.00000010,1.00000291,1.00000021,1.00000507,1.00000010,1.00000291,6778640.18267951,6778659.91435186
2017-03-16,1.00000109,1.00000319,1.00000014,1.00000022,1.00000109,1.00000319,1.00000014,1.00000022,4264331.34869356,4264332.27563874
2017-03-15,1.00000350,1.00000587,1.00000108,1.00000108,1.00000350,1.00000587,1.00000108,1.00000108,5235284.82618899,5235290.48411311
2017-03-14,1.00000000,1.00000354,1.00000000,1.00000352,1.00000000,1.00000354,1.00000000,1.00000352,3084387.02779684,3084397.89753091
2017-03-13,1.00000975,1.00000975,1.00000000,1.00000000,1.00000975,1.00000975,1.00000000,1.00000000,2559452.51627919,2559452.51627919
2017-03-12,1.00001066,1.00002584,1.00000825,1.00000959,1.00001066,1.00002584,1.00000825,1.00000959,1467077.58716571,1467091.65665275
2017-03-11,1.00000000,1.00005282,1.00000000,1.00001082,1.00000000,1.00005282,1.00000000,1.00001082,1618574.98664184,1618592.50752920
2017-03-10,1.00000023,1.00000032,1.00000000,1.00000000,1.00000023,1.00000032,1.00000000,1.00000000,1785752.02781851,1785752.02781851
2017-03-09,1.00000000,1.00000023,1.00000000,1.00000023,1.00000000,1.00000023,1.00000000,1.00000023,947715.71976437,947715.93629387
2017-03-08,1.00000010,1.00000010,1.00000000,1.00000000,1.00000010,1.00000010,1.00000000,1.00000000,2442248.65866685,2442248.65866685
2017-03-07,1.00000519,1.00000555,1.00000000,1.00000010,1.00000519,1.00000555,1.00000000,1.00000010,2070112.07775262,2070112.28521618
2017-03-06,1.00000324,1.00002583,1.00000324,1.00000519,1.00000324,1.00002583,1.00000324,1.00000519,622739.68042323,622742.91219024
2017-03-05,1.00000000,1.00000334,1.00000000,1.00000324,1.00000000,1.00000334,1.00000000,1.00000324,2043055.02816825,2043061.64862569
2017-03-04,1.00000002,1.00000005,1.00000000,1.00000000,1.00000002,1.00000005,1.00000000,1.00000000,864193.34273209,864193.34273209
2017-03-03,1.00000000,1.00000002,1.00000000,1.00000002,1.00000000,1.00000002,1.00000000,1.00000002,2099266.14079286,2099266.19089786
2017-03-02,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,2145949.46669268,2145949.46669268
2017-03-01,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,5875212.02599864,5875212.02599864
2017-02-28,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1021525.86139196,1021525.86139196
2017-02-27,1.00021367,1.00071023,1.00000000,1.00000000,1.00021367,1.00071023,1.00000000,1.00000000,186919.74000000,186919.74000000
2017-02-26,1.00005804,1.00021083,1.00000000,1.00021082,1.00005804,1.00021083,1.00000000,1.00021082,374681.46840228,374760.45701957
2017-02-25,1.00000000,1.00005804,1.00000000,1.00005804,1.00000000,1.00005804,1.00000000,1.00005804,354512.27574721,354532.85101125
2017-02-24,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1665852.06211766,1665852.06211766
2017-02-23,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,580153.62370693,580153.62370693
2017-02-22,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,310131.22621751,310131.22621751
2017-02-21,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1120331.14298979,1120331.14298979
2017-02-20,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,353350.93773667,353350.93773667
2017-02-19,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,98173.25607638,98173.25607638
2017-02-18,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,159451.52478045,159451.52478045
2017-02-17,1.00000044,1.00000044,1.00000000,1.00000000,1.00000044,1.00000044,1.00000000,1.00000000,535628.34673262,535628.34673262
2017-02-16,1.00000000,1.00000062,1.00000000,1.00000044,1.00000000,1.00000062,1.00000000,1.00000044,126867.53759139,126867.59319928
2017-02-15,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,266387.41455000,266387.41455000
2017-02-14,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,180730.26830401,180730.26830401
2017-02-13,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,195863.95919278,195863.95919278
2017-02-12,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,264841.61835108,264841.61835108
2017-02-11,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,273785.58985843,273785.58985843
2017-02-10,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,742066.34069360,742066.34069360
2017-02-09,1.00014716,1.00016846,1.00000000,1.00000000,1.00014716,1.00016846,1.00000000,1.00000000,675435.74425374,675435.74425374
2017-02-08,1.00000000,1.00015964,1.00000000,1.00014716,1.00000000,1.00015964,1.00000000,1.00014716,409659.78521562,409720.06959268
2017-02-07,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,716328.88489683,716328.88489683
2017-02-06,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,314998.19818394,314998.19818394
2017-02-05,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,408975.95520346,408975.95520346
2017-02-04,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,724186.86480846,724186.86480846
2017-02-03,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,581566.91093220,581566.91093220
2017-02-02,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,860864.25489443,860864.25489443
2017-02-01,1.00001685,1.00001685,1.00000000,1.00000000,1.00001685,1.00001685,1.00000000,1.00000000,1436672.18504574,1436672.18504574
2017-01-31,1.00005611,1.00009929,1.00001685,1.00001685,1.00005611,1.00009929,1.00001685,1.00001685,705309.78361153,705321.66464041
2017-01-30,1.00000000,1.00005989,1.00000000,1.00005611,1.00000000,1.00005989,1.00000000,1.00005611,181042.52120886,181052.67995652
2017-01-29,1.00000007,1.00000032,1.00000000,1.00000000,1.00000007,1.00000032,1.00000000,1.00000000,230186.86276325,230186.86276325
2017-01-28,1.00000000,1.00000007,1.00000000,1.00000007,1.00000000,1.00000007,1.00000000,1.00000007,451416.01972789,451416.04966788
2017-01-27,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,351000.03900992,351000.03900992
2017-01-26,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,532899.10457640,532899.10457640
2017-01-25,1.00003458,1.00008065,1.00000000,1.00000000,1.00003458,1.00008065,1.00000000,1.00000000,289535.45297153,289535.45297153
2017-01-24,1.00000000,1.00003526,1.00000000,1.00003458,1.00000000,1.00003526,1.00000000,1.00003458,569208.20752079,569227.89008251
2017-01-23,1.00000142,1.00000211,1.00000000,1.00000000,1.00000142,1.00000211,1.00000000,1.00000000,854595.42791311,854595.42791311
2017-01-22,1.00000000,1.00000183,1.00000000,1.00000125,1.00000000,1.00000183,1.00000000,1.00000125,650424.47113450,650425.28727705
2017-01-21,1.00000773,1.00001016,1.00000620,1.00000746,1.00000773,1.00001016,1.00000620,1.00000746,576250.23753791,576254.53824173
2017-01-20,1.00000000,1.00000773,1.00000000,1.00000773,1.00000000,1.00000773,1.00000000,1.00000773,556709.02200780,556713.32271162
2017-01-19,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,620928.66781838,620928.66781838
2017-01-18,1.00000879,1.00000879,1.00000000,1.00000000,1.00000879,1.00000879,1.00000000,1.00000000,774317.73812931,774317.73812931
2017-01-17,1.00000875,1.00001576,1.00000368,1.00000879,1.00000875,1.00001576,1.00000368,1.00000879,760413.43764246,760420.11997726
2017-01-16,1.00000000,1.00001106,1.00000000,1.00000875,1.00000000,1.00001106,1.00000000,1.00000875,375900.13147155,375903.41966417
2017-01-15,1.00000311,1.00000524,1.00000000,1.00000000,1.00000311,1.00000524,1.00000000,1.00000000,335528.89503750,335528.89503750
2017-01-14,1.00000590,1.00000649,1.00000000,1.00000311,1.00000590,1.00000649,1.00000000,1.00000311,223458.83133978,223459.52678535
2017-01-13,1.00000104,1.00000940,1.00000104,1.00000590,1.00000104,1.00000940,1.00000104,1.00000590,451686.77932727,451689.44338170
2017-01-12,1.00000000,1.00000104,1.00000000,1.00000104,1.00000000,1.00000104,1.00000000,1.00000104,1841774.14597621,1841776.06275210
2017-01-11,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1742438.60778772,1742438.60778772
2017-01-10,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,279128.78574975,279128.78574975
2017-01-09,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,656090.43474388,656090.43474388
2017-01-08,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,518577.13604020,518577.13604020
2017-01-07,1.00000105,1.00000105,1.00000000,1.00000000,1.00000105,1.00000105,1.00000000,1.00000000,592967.48030395,592967.48030395
2017-01-06,1.00000014,1.00000119,1.00000010,1.00000106,1.00000014,1.00000119,1.00000010,1.00000106,1252489.40899223,1252490.73473183
2017-01-05,1.00000000,1.00000014,1.00000000,1.00000014,1.00000000,1.00000014,1.00000000,1.00000014,1069190.15227581,1069190.29960993
2017-01-04,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1721103.93242991,1721103.93242991
2017-01-03,1.00000017,1.00000024,1.00000000,1.00000000,1.00000017,1.00000024,1.00000000,1.00000000,729829.00171016,729829.00171016
2017-01-02,1.00000000,1.00000018,1.00000000,1.00000017,1.00000000,1.00000018,1.00000000,1.00000017,642530.62776845,642530.73411340
2017-01-01,1.00007342,1.00009262,1.00000000,1.00000000,1.00007342,1.00009262,1.00000000,1.00000000,301495.02457310,301495.02457310
2016-12-31,1.00000000,1.00009661,1.00000000,1.00007342,1.00000000,1.00009661,1.00000000,1.00007342,146380.68042836,146391.42823907
2016-12-30,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,569277.67411124,569277.67411124
2016-12-29,1.00000087,1.00000095,1.00000000,1.00000000,1.00000087,1.00000095,1.00000000,1.00000000,556518.30657209,556518.30657209
2016-12-28,1.00000000,1.00000112,1.00000000,1.00000087,1.00000000,1.00000112,1.00000000,1.00000087,624525.53107158,624526.07474359
2016-12-27,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,489017.94079592,489017.94079592
2016-12-26,1.00000366,1.00000366,1.00000000,1.00000000,1.00000366,1.00000366,1.00000000,1.00000000,322971.18314800,322971.18314800
2016-12-25,1.00000026,1.00000366,1.00000000,1.00000366,1.00000026,1.00000366,1.00000000,1.00000366,158525.10957611,158525.68969517
2016-12-24,1.00000000,1.00000043,1.00000000,1.00000027,1.00000000,1.00000043,1.00000000,1.00000027,826493.98442023,826494.20451748
2016-12-23,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,634656.62282498,634656.62282498
2016-12-22,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,263407.94480560,263407.94480560
2016-12-21,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,154302.71469190,154302.71469190
2016-12-20,1.00000066,1.00000073,1.00000000,1.00000000,1.00000066,1.00000073,1.00000000,1.00000000,25912.04014008,25912.04014008
2016-12-19,1.00000000,1.00000068,1.00000000,1.00000066,1.00000000,1.00000068,1.00000000,1.00000066,123174.67820700,123174.75957979
2016-12-18,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,196447.67819011,196447.67819011
2016-12-17,1.00002457,1.00005630,1.00000000,1.00000000,1.00002457,1.00005630,1.00000000,1.00000000,49443.64751163,49443.64751163
2016-12-16,1.00000000,1.00002468,1.00000000,1.00002457,1.00000000,1.00002468,1.00000000,1.00002457,32697.04463252,32697.84802044
2016-12-15,1.00000335,1.00000577,1.00000000,1.00000000,1.00000335,1.00000577,1.00000000,1.00000000,156744.29477850,156744.29477850
2016-12-14,1.00000017,1.00000764,1.00000014,1.00000363,1.00000017,1.00000764,1.00000014,1.00000363,331790.12229711,331791.32621665
2016-12-13,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,546665.39550697,546665.39550697
2016-12-12,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,304386.52837230,304386.52837230
2016-12-11,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,17588.03791920,17588.03791920
2016-12-10,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,91365.75309387,91365.75309387
2016-12-09,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,29304.79276135,29304.79276135
2016-12-08,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,75179.11919788,75179.11919788
2016-12-07,1.00000178,1.00000830,1.00000000,1.00000000,1.00000178,1.00000830,1.00000000,1.00000000,144118.22873676,144118.22873676
2016-12-06,1.00000574,1.00000607,1.00000000,1.00000178,1.00000574,1.00000607,1.00000000,1.00000178,746878.40219555,746879.73085781
2016-12-05,1.00006174,1.00006174,1.00000000,1.00000574,1.00006174,1.00006174,1.00000000,1.00000574,354117.96016499,354119.99284274
2016-12-04,1.00003584,1.00021526,1.00002064,1.00006174,1.00003584,1.00021526,1.00002064,1.00006174,83786.57303951,83791.74625756
2016-12-03,1.00000023,1.00004136,1.00000023,1.00003590,1.00000023,1.00004136,1.00000023,1.00003590,224512.26655802,224520.32578823
2016-12-02,1.00000000,1.00000023,1.00000000,1.00000023,1.00000000,1.00000023,1.00000000,1.00000023,451608.17615365,451608.27843008
2016-12-01,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,540836.85772463,540836.85772463
2016-11-30,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,95601.77548090,95601.77548090
2016-11-29,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,261173.81099683,261173.81099683
2016-11-28,1.00000130,1.00000138,1.00000000,1.00000000,1.00000130,1.00000138,1.00000000,1.00000000,98809.67001600,98809.67001600
2016-11-27,1.00000000,1.00000163,1.00000000,1.00000130,1.00000000,1.00000163,1.00000000,1.00000130,88963.75744041,88963.87353325
2016-11-26,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,89899.31290373,89899.31290373
2016-11-25,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,96667.72693902,96667.72693902
2016-11-24,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,487991.46403490,487991.46403490
2016-11-23,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,58859.02073477,58859.02073477
2016-11-22,1.00000009,1.00000009,1.00000000,1.00000000,1.00000009,1.00000009,1.00000000,1.00000000,416710.00000000,416710.00000000
2016-11-21,1.00000454,1.00000457,1.00000009,1.00000009,1.00000454,1.00000457,1.00000009,1.00000009,2051736.64681085,2051736.83057373
2016-11-20,1.00000000,1.00000472,1.00000000,1.00000454,1.00000000,1.00000472,1.00000000,1.00000454,547931.60684478,547934.09531663
2016-11-19,1.00000195,1.00000777,1.00000000,1.00000000,1.00000195,1.00000777,1.00000000,1.00000000,90519.14438231,90519.14438231
2016-11-18,1.00000000,1.00000249,1.00000000,1.00000195,1.00000000,1.00000249,1.00000000,1.00000195,91937.48012002,91937.65901811
2016-11-17,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,248925.92589153,248925.92589153
2016-11-16,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,481290.32732899,481290.32732899
2016-11-15,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1854869.62238250,1854869.62238250
2016-11-14,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,14194.03000000,14194.03000000
2016-11-13,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,182867.72819843,182867.72819843
2016-11-12,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,143149.52361138,143149.52361138
2016-11-11,1.00032415,1.00032415,1.00000000,1.00000000,1.00032415,1.00032415,1.00000000,1.00000000,125797.48312755,125797.48312755
2016-11-10,1.00000332,1.00032415,1.00000000,1.00032415,1.00000332,1.00032415,1.00000000,1.00032415,52661.08707345,52678.15719815
2016-11-09,1.00000377,1.00001080,1.00000277,1.00000332,1.00000377,1.00001080,1.00000277,1.00000332,350865.49438715,350866.65930260
2016-11-08,1.00000033,1.00000377,1.00000000,1.00000377,1.00000033,1.00000377,1.00000000,1.00000377,197663.46163234,197664.20749633
2016-11-07,1.00000102,1.00000434,1.00000033,1.00000033,1.00000102,1.00000434,1.00000033,1.00000033,125737.35934648,125737.40025661
2016-11-06,1.00000087,1.00000134,1.00000000,1.00000102,1.00000087,1.00000134,1.00000000,1.00000102,380686.29291222,380686.68296071
2016-11-05,1.00000000,1.00000087,1.00000000,1.00000087,1.00000000,1.00000087,1.00000000,1.00000087,46775.99543512,46776.03608022
2016-11-04,1.00000525,1.00000525,1.00000000,1.00000000,1.00000525,1.00000525,1.00000000,1.00000000,634085.29814157,634085.29814157
2016-11-03,1.00000000,1.00000976,1.00000000,1.00000525,1.00000000,1.00000976,1.00000000,1.00000525,555268.29856461,555271.21115538
2016-11-02,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,746753.15512401,746753.15512401
2016-11-01,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,744641.47994248,744641.47994248
2016-10-31,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,132910.45132074,132910.45132074
2016-10-30,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,558266.51444979,558266.51444979
2016-10-29,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,576100.79706641,576100.79706641
2016-10-28,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,215393.52986080,215393.52986080
2016-10-27,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,103727.85090583,103727.85090583
2016-10-26,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,245494.62082550,245494.62082550
2016-10-25,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,159519.70978000,159519.70978000
2016-10-24,1.00000052,1.00000135,1.00000000,1.00000000,1.00000052,1.00000135,1.00000000,1.00000000,140284.77192478,140284.77192478
2016-10-23,1.00000000,1.00000052,1.00000000,1.00000052,1.00000000,1.00000052,1.00000000,1.00000052,335126.97969848,335127.15344424
2016-10-22,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,324221.98097825,324221.98097825
2016-10-21,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,76946.27000000,76946.27000000
2016-10-20,1.00000286,1.00000526,1.00000000,1.00000000,1.00000286,1.00000526,1.00000000,1.00000000,34228.54000000,34228.54000000
2016-10-19,1.00000000,1.00000286,1.00000000,1.00000286,1.00000000,1.00000286,1.00000000,1.00000286,28866.60364745,28866.68630919
2016-10-18,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,67048.72000000,67048.72000000
2016-10-17,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,396526.00849409,396526.00849409
2016-10-16,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,37644.57942260,37644.57942260
2016-10-15,1.00201774,1.00201774,1.00000000,1.00000000,1.00201774,1.00201774,1.00000000,1.00000000,106854.89848000,106854.89848000
2016-10-14,1.00000132,1.00471676,1.00000000,1.00201774,1.00000132,1.00471676,1.00000000,1.00201774,59429.08576443,59548.99798457
2016-10-13,1.00000000,1.00000152,1.00000000,1.00000132,1.00000000,1.00000152,1.00000000,1.00000132,108152.47070992,108152.61362039
2016-10-12,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,81594.75000000,81594.75000000
2016-10-11,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,325208.87718540,325208.87718540
2016-10-10,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,66024.90528257,66024.90528257
2016-10-09,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,3349.61080053,3349.61080053
2016-10-08,1.00000122,1.00000122,1.00000000,1.00000000,1.00000122,1.00000122,1.00000000,1.00000000,34703.54258260,34703.54258260
2016-10-07,1.00000000,1.00012523,1.00000000,1.00000122,1.00000000,1.00012523,1.00000000,1.00000122,207205.67532104,207205.92871199
2016-10-06,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,2812.20984861,2812.20984861
2016-10-05,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,136426.32000000,136426.32000000
2016-10-04,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,221102.52187996,221102.52187996
2016-10-03,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,65848.07823156,65848.07823156
2016-10-02,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,58482.81000000,58482.81000000
2016-10-01,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,59953.69826332,59953.69826332
2016-09-30,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,127610.98793682,127610.98793682
2016-09-29,1.00002144,1.00002144,1.00000000,1.00000000,1.00002144,1.00002144,1.00000000,1.00000000,69317.13000000,69317.13000000
2016-09-28,1.00000000,1.01881675,1.00000000,1.00002144,1.00000000,1.01881675,1.00000000,1.00002144,12463.79935407,12464.06658596
2016-09-27,1.00000005,1.00000005,1.00000000,1.00000000,1.00000005,1.00000005,1.00000000,1.00000000,77394.93538700,77394.93538700
2016-09-26,1.00000000,1.00000009,1.00000000,1.00000005,1.00000000,1.00000009,1.00000000,1.00000005,104970.40485282,104970.40990332
2016-09-25,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,56409.69000000,56409.69000000
2016-09-24,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,70241.29000000,70241.29000000
2016-09-23,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,60655.16946396,60655.16946396
2016-09-22,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,210089.43000000,210089.43000000
2016-09-21,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,189091.42589901,189091.42589901
2016-09-20,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,530590.48580040,530590.48580040
2016-09-19,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,99260.93000000,99260.93000000
2016-09-18,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,117447.66794766,117447.66794766
2016-09-17,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,30209.45604600,30209.45604600
2016-09-16,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,229376.66724788,229376.66724788
